	GSM1194697	GSM1194698	GSM1194699
ENSG00000197943	67431	81893	39988
ENSG00000114805	65	27	0
ENSG00000276429	199	58	94
ENSG00000115896	41	77	9
ENSG00000284017	3	0	2
ENSG00000182378	324	330	285
ENSG00000240891	136	290	58
ENSG00000182836	8	13	10
ENSG00000139151	0	0	0
ENSG00000075651	938	1041	1003
ENSG00000129219	198	134	220
ENSG00000105223	888	555	637
ENSG00000166428	152	314	230
ENSG00000180287	78	4	9
ENSG00000179598	32	52	25
ENSG00000178209	2547	2425	1052
ENSG00000115956	89	37	39
ENSG00000100558	372	1025	180
ENSG00000107679	1556	1482	797
ENSG00000169499	1045	1056	534
ENSG00000116095	825	1041	546
ENSG00000274857	0	0	0
ENSG00000105559	58	81	101
ENSG00000052126	1425	984	536
ENSG00000143850	353	203	89
ENSG00000166689	342	371	155
ENSG00000106086	159	862	317
ENSG00000134297	38	0	10
ENSG00000021300	54	16	2
ENSG00000115762	880	537	263
ENSG00000175985	85	100	52
ENSG00000166289	0	0	0
ENSG00000175895	533	673	527
ENSG00000120278	381	382	245
ENSG00000090924	653	969	521
ENSG00000126822	665	1648	714
ENSG00000196155	0	4	0
ENSG00000153404	310	55	117
ENSG00000171680	141	34	288
ENSG00000008323	179	302	78
ENSG00000187510	78	33	42
ENSG00000054690	1073	950	1179
ENSG00000152527	978	832	92
ENSG00000068137	128	96	77
ENSG00000104886	226	220	174
ENSG00000276358	445	513	151
ENSG00000214176	381	534	643
ENSG00000116786	301	636	173
ENSG00000285005	620	264	663
ENSG00000187583	20	13	5
ENSG00000023902	167	236	75
ENSG00000241839	156	151	141
ENSG00000148735	1598	545	363
ENSG00000188771	2	0	0
ENSG00000122194	3	10	100
ENSG00000240935	0	0	0
ENSG00000183281	37	47	292
ENSG00000125551	5	0	7
ENSG00000107020	116	8	2
ENSG00000166819	0	0	2
ENSG00000147872	323	597	198
ENSG00000105355	137	151	224
ENSG00000167676	13	0	1
ENSG00000214456	71	143	61
ENSG00000166851	158	145	27
ENSG00000145632	179	353	120
ENSG00000173846	390	422	180
ENSG00000142731	365	353	52
ENSG00000185988	0	0	0
ENSG00000102934	2671	3039	1279
ENSG00000198523	32	15	8
ENSG00000083444	491	973	324
ENSG00000152952	723	1211	612
ENSG00000106397	348	709	160
ENSG00000123560	0	0	0
ENSG00000102007	1936	3952	969
ENSG00000067113	119	7	22
ENSG00000141934	600	547	357
ENSG00000162407	299	134	169
ENSG00000203805	10	2	1
ENSG00000147535	790	489	844
ENSG00000205808	45	39	0
ENSG00000160539	0	0	0
ENSG00000276539	0	0	0
ENSG00000105520	62	69	30
ENSG00000282283	0	0	0
ENSG00000117600	0	40	57
ENSG00000117598	0	0	0
ENSG00000171566	291	775	82
ENSG00000120756	1929	1343	384
ENSG00000102024	1755	2282	1263
ENSG00000188313	771	1539	1176
ENSG00000163746	4	2	0
ENSG00000114698	18	25	12
ENSG00000231213	0	0	0
ENSG00000100979	1212	1197	850
ENSG00000130300	1	0	0
ENSG00000161381	109	669	107
ENSG00000120594	593	976	934
ENSG00000114554	1235	553	360
ENSG00000076356	432	527	101
ENSG00000130827	570	851	971
ENSG00000221866	2	58	1
ENSG00000164050	768	641	442
ENSG00000196576	3445	3158	1047
ENSG00000198753	95	19	58
ENSG00000136040	284	112	74
ENSG00000004399	60	159	192
ENSG00000162877	0	0	0
ENSG00000146281	338	141	137
ENSG00000141682	393	691	266
ENSG00000183395	0	0	0
ENSG00000168967	20	14	18
ENSG00000280840	6	6	1
ENSG00000185664	3	0	23
ENSG00000124225	2690	3808	1218
ENSG00000160783	555	710	99
ENSG00000260238	2	0	0
ENSG00000118557	38	48	19
ENSG00000140464	878	811	1393
ENSG00000100417	44	29	50
ENSG00000140650	679	678	755
ENSG00000265038	0	0	2
ENSG00000147588	71	4	0
ENSG00000109099	35	129	40
ENSG00000165688	137	116	102
ENSG00000248817	0	0	0
ENSG00000105819	601	643	166
ENSG00000064933	104	222	167
ENSG00000122512	220	388	65
ENSG00000187953	331	464	142
ENSG00000078319	44	89	47
ENSG00000276840	0	0	0
ENSG00000241350	0	15	0
ENSG00000278416	0	2	2
ENSG00000127957	185	65	46
ENSG00000067601	26	3	8
ENSG00000123965	14	30	0
ENSG00000174384	0	0	0
ENSG00000229018	2	3	0
ENSG00000233448	4	0	37
ENSG00000163344	145	145	47
ENSG00000130822	1	14	1
ENSG00000132424	1168	1930	1449
ENSG00000127838	1203	455	677
ENSG00000228089	5	0	0
ENSG00000039650	234	230	75
ENSG00000146453	0	0	0
ENSG00000175535	0	0	0
ENSG00000232091	6	12	5
ENSG00000187021	35	34	27
ENSG00000266200	0	0	0
ENSG00000203837	0	0	0
ENSG00000176903	201	203	24
ENSG00000240694	58	55	30
ENSG00000183837	0	0	0
ENSG00000198883	0	0	0
ENSG00000235961	0	0	0
ENSG00000268883	0	0	0
ENSG00000141744	0	0	1
ENSG00000100941	953	1156	848
ENSG00000115946	413	896	288
ENSG00000168081	0	0	0
ENSG00000198805	465	609	127
ENSG00000180316	100	12	35
ENSG00000177666	255	164	81
ENSG00000100344	67	117	26
ENSG00000006757	170	204	221
ENSG00000235451	0	0	0
ENSG00000100341	14	31	12
ENSG00000032444	25	13	52
ENSG00000130653	1	0	2
ENSG00000135241	382	371	315
ENSG00000108439	218	257	103
ENSG00000138035	755	1192	404
ENSG00000229241	16	0	14
ENSG00000233272	0	0	0
ENSG00000146278	3142	5328	2175
ENSG00000189266	579	1352	570
ENSG00000228217	0	0	0
ENSG00000164087	5	38	0
ENSG00000139323	534	398	527
ENSG00000259075	230	130	0
ENSG00000152359	43	15	5
ENSG00000174348	22	22	7
ENSG00000288195	31	17	60
ENSG00000128567	838	1049	286
ENSG00000114631	0	0	0
ENSG00000124429	420	39	15
ENSG00000101346	283	422	180
ENSG00000186866	48	338	112
ENSG00000143157	729	862	844
ENSG00000163389	262	377	52
ENSG00000143442	1650	862	1006
ENSG00000101868	349	203	191
ENSG00000014138	325	182	432
ENSG00000070501	485	675	162
ENSG00000062822	33	38	229
ENSG00000106628	371	762	60
ENSG00000213730	0	0	0
ENSG00000077514	314	999	172
ENSG00000175482	643	1142	294
ENSG00000004142	232	755	107
ENSG00000100227	468	521	215
ENSG00000177084	265	368	327
ENSG00000100479	193	232	91
ENSG00000148229	496	942	231
ENSG00000115350	182	588	43
ENSG00000140521	99	294	133
ENSG00000256525	314	111	52
ENSG00000170734	228	75	51
ENSG00000232970	48	43	0
ENSG00000101751	394	398	129
ENSG00000122008	467	132	114
ENSG00000166169	253	21	73
ENSG00000122678	212	156	28
ENSG00000130997	98	72	38
ENSG00000051341	213	100	133
ENSG00000068654	592	267	246
ENSG00000125630	267	256	64
ENSG00000171453	368	271	156
ENSG00000186184	874	1042	412
ENSG00000137054	98	197	27
ENSG00000284832	1715	757	667
ENSG00000047315	830	1249	319
ENSG00000102978	782	631	172
ENSG00000228600	0	0	0
ENSG00000144231	362	604	201
ENSG00000099817	191	230	126
ENSG00000100142	376	953	102
ENSG00000168002	225	378	53
ENSG00000163882	1036	633	175
ENSG00000105258	310	229	171
ENSG00000005075	367	653	185
ENSG00000228049	51	59	0
ENSG00000168255	1303	1288	1042
ENSG00000214783	45	112	73
ENSG00000147669	735	941	430
ENSG00000258284	0	0	0
ENSG00000224510	0	0	0
ENSG00000177700	621	861	149
ENSG00000237545	0	0	0
ENSG00000255529	460	1251	168
ENSG00000148606	396	944	208
ENSG00000013503	213	191	62
ENSG00000186141	309	298	103
ENSG00000168495	307	271	54
ENSG00000214626	7	98	1
ENSG00000284282	112	165	487
ENSG00000132664	173	207	148
ENSG00000113356	18	84	30
ENSG00000121851	47	41	8
ENSG00000281924	10	0	0
ENSG00000266984	0	0	0
ENSG00000100413	165	310	103
ENSG00000161980	165	132	97
ENSG00000232647	0	0	0
ENSG00000265469	0	0	0
ENSG00000099821	48	100	12
ENSG00000266066	1	0	0
ENSG00000196313	541	1018	386
ENSG00000205578	0	0	0
ENSG00000272391	980	449	499
ENSG00000224124	0	0	0
ENSG00000221900	0	0	0
ENSG00000236339	0	0	0
ENSG00000218189	0	0	2
ENSG00000183169	0	0	0
ENSG00000158553	0	0	0
ENSG00000167390	0	0	0
ENSG00000217261	0	0	0
ENSG00000243307	0	0	0
ENSG00000229266	0	0	0
ENSG00000128262	10	32	3
ENSG00000115138	0	0	0
ENSG00000085998	653	1091	319
ENSG00000144647	18	103	88
ENSG00000185900	640	646	274
ENSG00000132963	239	550	62
ENSG00000130714	46	139	108
ENSG00000009830	262	151	115
ENSG00000276464	134	184	70
ENSG00000005421	7	0	1
ENSG00000105854	694	839	381
ENSG00000105852	195	278	166
ENSG00000104356	56	117	19
ENSG00000105171	310	216	44
ENSG00000167272	228	249	107
ENSG00000172336	194	284	258
ENSG00000121577	4	6	6
ENSG00000132429	62	0	0
ENSG00000127948	907	318	123
ENSG00000102312	568	518	124
ENSG00000133110	275	1457	550
ENSG00000128513	248	148	133
ENSG00000188877	0	0	0
ENSG00000288347	0	0	1
ENSG00000230031	0	0	0
ENSG00000278699	0	0	0
ENSG00000183206	55	54	42
ENSG00000166351	0	0	0
ENSG00000188219	2	12	11
ENSG00000196604	4	0	9
ENSG00000187537	0	0	0
ENSG00000198062	15	14	6
ENSG00000196834	77	109	26
ENSG00000222038	0	0	0
ENSG00000204434	2	0	0
ENSG00000222036	0	0	0
ENSG00000064835	0	0	6
ENSG00000110777	201	119	121
ENSG00000143190	1046	901	602
ENSG00000028277	56	28	14
ENSG00000137709	59	32	21
ENSG00000185668	0	0	0
ENSG00000184486	0	0	0
ENSG00000198914	0	0	0
ENSG00000196767	0	0	0
ENSG00000152192	1	0	0
ENSG00000151615	0	1	0
ENSG00000091010	0	0	0
ENSG00000206454	79	501	48
ENSG00000212993	57	49	33
ENSG00000253382	0	0	0
ENSG00000235602	0	0	0
ENSG00000237872	0	155	0
ENSG00000236375	0	25	0
ENSG00000242551	0	0	0
ENSG00000248365	0	0	0
ENSG00000248483	204	353	119
ENSG00000184271	38	113	25
ENSG00000106536	239	42	100
ENSG00000183977	18	36	10
ENSG00000180817	726	652	394
ENSG00000138777	625	1938	828
ENSG00000130810	97	46	6
ENSG00000243207	0	0	0
ENSG00000186951	471	339	463
ENSG00000112033	185	470	285
ENSG00000132170	174	130	25
ENSG00000109819	339	56	314
ENSG00000155846	158	198	256
ENSG00000128059	434	164	160
ENSG00000241293	0	0	0
ENSG00000271433	0	0	0
ENSG00000163736	0	0	0
ENSG00000250550	0	0	0
ENSG00000248848	0	0	0
ENSG00000138621	197	409	44
ENSG00000127125	361	168	39
ENSG00000125534	837	2089	1393
ENSG00000086717	11	2	0
ENSG00000156194	3245	3899	1273
ENSG00000288198	1285	911	491
ENSG00000139220	0	0	0
ENSG00000177380	0	16	0
ENSG00000143847	0	11	5
ENSG00000110841	636	1155	704
ENSG00000166387	419	1062	165
ENSG00000134283	765	491	485
ENSG00000196262	11381	20773	6777
ENSG00000263353	1	0	0
ENSG00000263464	0	0	0
ENSG00000256374	0	0	0
ENSG00000271567	0	2	0
ENSG00000275974	2	0	0
ENSG00000236334	103	69	62
ENSG00000215351	2	0	0
ENSG00000224530	39	48	3
ENSG00000251495	5	0	11
ENSG00000237882	0	0	0
ENSG00000264775	4	3	4
ENSG00000244196	0	0	0
ENSG00000213509	3	4	0
ENSG00000225622	0	0	0
ENSG00000228169	2	1	0
ENSG00000227379	4	3	2
ENSG00000235686	0	0	0
ENSG00000226038	0	0	0
ENSG00000198618	0	0	0
ENSG00000214178	0	1	1
ENSG00000174408	0	0	0
ENSG00000229303	0	0	0
ENSG00000150276	0	1	0
ENSG00000234363	0	0	0
ENSG00000226633	0	2	0
ENSG00000214975	35	14	1
ENSG00000235044	1	1	0
ENSG00000206448	0	0	0
ENSG00000217094	0	8	0
ENSG00000233319	0	0	0
ENSG00000178654	5	0	0
ENSG00000258477	0	4	0
ENSG00000173810	9	0	0
ENSG00000230616	0	0	0
ENSG00000166794	2517	4795	1342
ENSG00000168938	229	129	95
ENSG00000171497	216	518	237
ENSG00000084072	365	151	291
ENSG00000243970	3	0	0
ENSG00000108179	778	1269	326
ENSG00000138398	618	827	265
ENSG00000171960	58	289	56
ENSG00000230911	0	0	0
ENSG00000137168	342	539	110
ENSG00000237951	0	0	0
ENSG00000100023	365	85	61
ENSG00000240344	211	88	108
ENSG00000131013	279	438	72
ENSG00000185250	100	36	71
ENSG00000168781	213	83	45
ENSG00000145725	751	500	1018
ENSG00000118898	588	744	230
ENSG00000100614	893	1079	411
ENSG00000250483	19	0	0
ENSG00000138032	562	336	278
ENSG00000170836	476	171	577
ENSG00000175175	78	0	0
ENSG00000100034	247	153	137
ENSG00000115241	1370	1203	230
ENSG00000111110	710	37	117
ENSG00000155367	13	35	49
ENSG00000163644	437	435	283
ENSG00000163590	139	227	17
ENSG00000164088	11	6	63
ENSG00000213889	9	7	10
ENSG00000214517	1189	878	378
ENSG00000143224	90	189	71
ENSG00000172531	952	1446	176
ENSG00000213639	3928	4292	1480
ENSG00000186298	1331	1849	512
ENSG00000230995	1434	562	527
ENSG00000255352	0	0	0
ENSG00000236560	985	650	688
ENSG00000236216	0	0	0
ENSG00000231765	0	0	0
ENSG00000058272	907	1960	801
ENSG00000077157	1960	1384	1491
ENSG00000229238	0	0	0
ENSG00000205936	0	0	0
ENSG00000125503	107	211	188
ENSG00000088808	1082	1090	487
ENSG00000104881	635	2611	964
ENSG00000167641	1	0	0
ENSG00000173457	511	711	135
ENSG00000213082	0	1	0
ENSG00000179967	25	120	6
ENSG00000213133	0	0	0
ENSG00000198729	87	516	99
ENSG00000166143	0	1	0
ENSG00000087074	558	275	92
ENSG00000158615	1443	1849	722
ENSG00000160972	268	43	23
ENSG00000101445	10	2	0
ENSG00000106341	0	0	0
ENSG00000230341	491	1061	293
ENSG00000135447	0	0	0
ENSG00000255255	0	0	0
ENSG00000261084	0	0	0
ENSG00000131771	0	0	0
ENSG00000150722	126	1178	52
ENSG00000184203	875	851	206
ENSG00000162869	376	164	193
ENSG00000196422	44	0	12
ENSG00000238086	0	0	9
ENSG00000273643	0	0	0
ENSG00000275060	0	0	0
ENSG00000278008	0	0	0
ENSG00000232771	0	0	0
ENSG00000288186	18	6	1
ENSG00000223939	0	0	0
ENSG00000213232	0	0	0
ENSG00000234008	0	0	0
ENSG00000241353	0	0	0
ENSG00000229360	0	0	0
ENSG00000241661	0	0	0
ENSG00000162148	4	0	0
ENSG00000160813	139	169	52
ENSG00000165807	13	73	5
ENSG00000104866	135	52	74
ENSG00000154415	0	0	1
ENSG00000285343	559	214	136
ENSG00000119938	3	0	62
ENSG00000132825	152	18	43
ENSG00000235194	123	570	81
ENSG00000049769	4	12	0
ENSG00000219607	41	90	15
ENSG00000178125	0	2	1
ENSG00000115685	270	406	79
ENSG00000117751	256	147	102
ENSG00000224986	0	0	0
ENSG00000158528	201	157	68
ENSG00000108819	357	571	240
ENSG00000113575	1249	2439	591
ENSG00000104695	325	534	95
ENSG00000105568	1136	1145	645
ENSG00000137713	882	455	647
ENSG00000221914	874	1269	197
ENSG00000156475	37	58	39
ENSG00000074211	36	13	16
ENSG00000175470	367	972	276
ENSG00000231668	0	0	0
ENSG00000073711	367	227	319
ENSG00000273850	51	22	24
ENSG00000092020	292	340	259
ENSG00000066027	483	200	123
ENSG00000068971	62	124	68
ENSG00000078304	2703	3803	1076
ENSG00000112640	138	73	40
ENSG00000154001	1173	500	190
ENSG00000138814	1092	1263	406
ENSG00000107758	779	950	225
ENSG00000120910	285	175	125
ENSG00000221823	393	498	118
ENSG00000188386	0	0	0
ENSG00000149923	927	806	568
ENSG00000154845	2196	2307	904
ENSG00000124224	153	494	197
ENSG00000163605	696	748	352
ENSG00000100796	1281	1337	549
ENSG00000275052	1217	1250	868
ENSG00000278326	273	277	111
ENSG00000011485	786	491	506
ENSG00000230510	87	55	56
ENSG00000119414	401	960	141
ENSG00000105063	427	449	256
ENSG00000100239	245	279	117
ENSG00000233442	0	0	0
ENSG00000110075	1815	1798	923
ENSG00000148840	769	480	352
ENSG00000131238	1660	1252	513
ENSG00000206256	61	31	124
ENSG00000258388	0	0	2
ENSG00000196850	835	959	453
ENSG00000113593	102	402	65
ENSG00000108849	0	0	0
ENSG00000265060	0	0	0
ENSG00000102103	176	51	61
ENSG00000231763	0	0	0
ENSG00000159182	0	0	2
ENSG00000229637	0	0	0
ENSG00000135617	23	0	0
ENSG00000236165	1	0	0
ENSG00000243279	99	100	71
ENSG00000133246	37	43	22
ENSG00000275013	446	444	176
ENSG00000116721	0	2	1
ENSG00000282663	0	0	0
ENSG00000281934	0	0	0
ENSG00000116726	0	0	0
ENSG00000282741	0	0	0
ENSG00000204481	0	0	0
ENSG00000204501	0	0	0
ENSG00000204479	0	0	0
ENSG00000277853	0	0	0
ENSG00000204480	0	3	1
ENSG00000282817	0	0	0
ENSG00000204478	0	0	0
ENSG00000276816	0	0	0
ENSG00000276299	0	0	0
ENSG00000281987	0	0	0
ENSG00000282437	0	0	0
ENSG00000282549	0	0	0
ENSG00000282116	0	0	0
ENSG00000282289	0	0	0
ENSG00000282216	0	0	0
ENSG00000282258	0	0	0
ENSG00000282562	0	0	0
ENSG00000282468	0	0	0
ENSG00000282584	0	0	0
ENSG00000276420	0	0	0
ENSG00000282119	0	0	0
ENSG00000279195	0	0	0
ENSG00000278021	0	0	0
ENSG00000281573	0	0	0
ENSG00000197549	0	0	0
ENSG00000165828	16	126	4
ENSG00000275517	6	0	0
ENSG00000121335	7	32	1
ENSG00000275624	16	0	4
ENSG00000274839	25	0	0
ENSG00000198901	1253	914	390
ENSG00000143294	540	443	225
ENSG00000214140	9	0	0
ENSG00000137509	1931	2203	555
ENSG00000057657	170	1389	823
ENSG00000170325	147	116	22
ENSG00000019485	300	870	93
ENSG00000130711	0	0	0
ENSG00000112238	0	0	0
ENSG00000147596	34	12	10
ENSG00000141956	109	129	132
ENSG00000142611	20	23	16
ENSG00000116731	1792	1668	724
ENSG00000110851	418	217	120
ENSG00000138738	67	123	99
ENSG00000061455	17	7	4
ENSG00000126856	37	120	29
ENSG00000152784	260	383	3
ENSG00000164256	7	0	0
ENSG00000117450	1067	1439	462
ENSG00000214121	0	0	0
ENSG00000167815	104	112	109
ENSG00000215049	0	0	0
ENSG00000213724	0	0	0
ENSG00000284556	10	0	0
ENSG00000213177	0	0	0
ENSG00000165672	622	874	355
ENSG00000229598	29	4	3
ENSG00000231468	0	0	0
ENSG00000234701	0	0	0
ENSG00000239926	12	0	5
ENSG00000123131	544	487	384
ENSG00000248987	0	0	0
ENSG00000126432	2992	2561	677
ENSG00000117592	930	1938	700
ENSG00000138073	278	130	109
ENSG00000169230	417	897	112
ENSG00000217325	0	0	0
ENSG00000217408	0	0	0
ENSG00000235816	3	0	2
ENSG00000259592	1	0	1
ENSG00000186314	36	252	36
ENSG00000257336	0	0	0
ENSG00000141391	22	10	66
ENSG00000101166	712	1176	430
ENSG00000226226	0	0	0
ENSG00000236105	0	0	0
ENSG00000231108	0	0	0
ENSG00000271242	0	0	0
ENSG00000264907	0	0	0
ENSG00000251163	0	0	0
ENSG00000251656	0	0	0
ENSG00000249516	0	0	0
ENSG00000250711	0	2	0
ENSG00000270741	0	0	0
ENSG00000188783	67	105	71
ENSG00000085377	307	98	180
ENSG00000138078	457	302	284
ENSG00000124126	168	117	78
ENSG00000046889	41	19	32
ENSG00000180644	2	1	1
ENSG00000186652	0	0	0
ENSG00000156575	0	0	0
ENSG00000116690	2	0	2
ENSG00000277823	0	10	79
ENSG00000272803	45	33	54
ENSG00000139174	32	4	36
ENSG00000163637	68	166	40
ENSG00000012211	128	543	155
ENSG00000278224	468	700	196
ENSG00000198056	162	143	41
ENSG00000146143	233	153	139
ENSG00000274089	0	0	48
ENSG00000164306	158	199	39
ENSG00000132356	2242	1753	1090
ENSG00000162409	418	445	591
ENSG00000111725	874	355	215
ENSG00000131791	731	672	469
ENSG00000288516	196	408	54
ENSG00000142875	151	54	91
ENSG00000165059	0	0	0
ENSG00000181929	856	236	284
ENSG00000106617	269	83	130
ENSG00000115592	0	0	0
ENSG00000108946	1868	2283	1001
ENSG00000233401	0	0	4
ENSG00000188191	0	0	0
ENSG00000114302	467	538	325
ENSG00000284096	1	122	0
ENSG00000154229	773	497	535
ENSG00000166501	72	16	483
ENSG00000163932	205	86	124
ENSG00000171132	155	342	46
ENSG00000126583	0	0	0
ENSG00000027075	801	556	296
ENSG00000163558	2569	2290	1162
ENSG00000065675	80	0	275
ENSG00000130175	342	288	189
ENSG00000067606	454	52	38
ENSG00000184304	41	48	8
ENSG00000105287	330	370	333
ENSG00000115825	1059	1332	327
ENSG00000253729	5162	5827	2870
ENSG00000185532	4	266	39
ENSG00000138669	66	28	38
ENSG00000180228	266	153	101
ENSG00000128563	166	247	27
ENSG00000183943	245	275	280
ENSG00000259205	2	0	1
ENSG00000099725	524	566	396
ENSG00000172179	0	0	0
ENSG00000071677	0	0	0
ENSG00000119973	27	24	27
ENSG00000113494	145	32	1
ENSG00000175646	0	0	0
ENSG00000122304	0	0	0
ENSG00000178257	0	0	0
ENSG00000126457	401	623	180
ENSG00000270706	26	0	0
ENSG00000160310	215	39	13
ENSG00000185238	389	514	79
ENSG00000100462	574	972	199
ENSG00000249004	0	0	0
ENSG00000198890	51	290	169
ENSG00000132600	175	51	38
ENSG00000111218	10	54	28
ENSG00000164169	91	160	118
ENSG00000171864	66	53	48
ENSG00000171867	949	1684	613
ENSG00000180259	0	0	0
ENSG00000228672	17	6	36
ENSG00000115718	5	0	2
ENSG00000167525	29	0	0
ENSG00000101000	118	148	98
ENSG00000100033	99	68	21
ENSG00000250799	0	0	0
ENSG00000143125	0	0	0
ENSG00000163421	0	1	0
ENSG00000169618	0	0	0
ENSG00000101292	0	0	0
ENSG00000007062	10	1	1
ENSG00000155066	335	546	326
ENSG00000274382	0	0	0
ENSG00000162997	60	44	22
ENSG00000183146	2	3	4
ENSG00000184500	17	5	20
ENSG00000189002	0	0	0
ENSG00000120685	481	632	246
ENSG00000148426	118	258	0
ENSG00000167595	325	135	272
ENSG00000117707	95	421	73
ENSG00000119608	124	43	46
ENSG00000126231	0	0	0
ENSG00000165630	76	50	45
ENSG00000110107	367	269	119
ENSG00000264685	0	0	0
ENSG00000117360	469	392	279
ENSG00000275885	162	314	40
ENSG00000134748	352	1311	353
ENSG00000225053	0	0	0
ENSG00000236582	0	0	0
ENSG00000134186	467	392	114
ENSG00000185246	563	1268	314
ENSG00000136875	269	201	472
ENSG00000196504	1269	2011	878
ENSG00000110844	188	21	38
ENSG00000112739	1068	1781	745
ENSG00000101161	47	178	40
ENSG00000274442	4151	4408	1624
ENSG00000135406	0	0	0
ENSG00000112619	0	0	0
ENSG00000147224	138	1052	28
ENSG00000229937	0	0	0
ENSG00000226847	0	0	0
ENSG00000232630	9	0	10
ENSG00000101911	844	1259	250
ENSG00000161542	690	991	468
ENSG00000141127	134	27	14
ENSG00000068489	467	776	215
ENSG00000126464	148	21	28
ENSG00000205352	1704	1272	590
ENSG00000232824	0	0	0
ENSG00000254884	0	0	1
ENSG00000271412	0	0	0
ENSG00000264971	0	0	1
ENSG00000280932	0	0	6
ENSG00000271202	0	0	0
ENSG00000156858	78	234	154
ENSG00000183530	2081	1884	894
ENSG00000176532	130	57	22
ENSG00000167183	39	202	66
ENSG00000184838	15	5	50
ENSG00000176381	0	0	0
ENSG00000188368	86	74	89
ENSG00000204919	0	0	0
ENSG00000204918	0	0	0
ENSG00000229665	0	0	0
ENSG00000227151	0	0	0
ENSG00000234278	0	0	0
ENSG00000271140	0	0	0
ENSG00000212123	0	0	0
ENSG00000206260	0	0	0
ENSG00000184814	0	0	0
ENSG00000233701	40	18	14
ENSG00000274540	0	0	0
ENSG00000255378	0	0	0
ENSG00000282868	32	68	26
ENSG00000224383	2	22	5
ENSG00000223887	153	80	156
ENSG00000186143	0	0	0
ENSG00000183631	0	0	0
ENSG00000182257	16	248	21
ENSG00000161992	0	0	0
ENSG00000183248	1	10	2
ENSG00000263247	114	30	84
ENSG00000186654	63	54	55
ENSG00000248405	28	58	3
ENSG00000135362	219	4	90
ENSG00000131188	11	0	6
ENSG00000203783	0	0	0
ENSG00000164244	579	709	315
ENSG00000231370	1017	653	699
ENSG00000288701	759	196	210
ENSG00000117523	7111	10117	4653
ENSG00000216777	0	0	0
ENSG00000130962	61	5	28
ENSG00000126460	54	41	34
ENSG00000130032	114	124	246
ENSG00000135378	1014	784	516
ENSG00000229071	32	0	0
ENSG00000167371	32	9	3
ENSG00000163704	9	24	11
ENSG00000224940	0	9	0
ENSG00000116132	42	312	600
ENSG00000167157	12	0	0
ENSG00000274247	0	0	0
ENSG00000164099	449	1033	167
ENSG00000112812	72	0	1
ENSG00000282049	2	0	0
ENSG00000282838	202	176	94
ENSG00000282937	463	229	78
ENSG00000150687	3878	3076	1781
ENSG00000172382	80	33	50
ENSG00000196364	0	0	0
ENSG00000010438	1	0	0
ENSG00000283070	0	0	0
ENSG00000103355	63	0	3
ENSG00000146250	0	0	0
ENSG00000178226	4	0	8
ENSG00000165076	0	0	0
ENSG00000185888	0	0	0
ENSG00000282295	0	0	0
ENSG00000282667	0	0	0
ENSG00000282303	0	0	0
ENSG00000204982	0	0	0
ENSG00000215148	2	0	0
ENSG00000189099	97	4	3
ENSG00000283706	0	82	0
ENSG00000253649	0	0	0
ENSG00000151006	23	25	14
ENSG00000103023	0	0	0
ENSG00000285141	7	2	1
ENSG00000237412	0	0	0
ENSG00000185198	0	0	0
ENSG00000276785	0	0	0
ENSG00000052344	576	1288	273
ENSG00000099256	39	7	6
ENSG00000166450	4	1	18
ENSG00000277804	0	0	0
ENSG00000143363	356	349	74
ENSG00000106772	36	0	18
ENSG00000234706	0	6	0
ENSG00000105227	31	1	5
ENSG00000169789	0	0	0
ENSG00000169807	0	0	0
ENSG00000224166	0	7	0
ENSG00000231311	0	0	0
ENSG00000169763	0	0	0
ENSG00000172283	0	0	0
ENSG00000233546	0	0	0
ENSG00000248573	0	0	0
ENSG00000197746	4161	5390	2192
ENSG00000178597	0	0	0
ENSG00000135069	121	139	354
ENSG00000253810	0	0	1
